Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
EIGR,"Eiger BioPharmaceuticals, Inc.",10.67,260726176.8,n/a,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/eigr
CSTR,"CapStar Financial Holdings, Inc.",14.74,260592174.5,n/a,2016,Finance,Major Banks,https://www.nasdaq.com/symbol/cstr
MOR,MorphoSys AG,28.88,260468835.5,9019004,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mor
HALL,"Hallmark Financial Services, Inc.",14.35,260066384.6,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/hall
TCRR,TCR2 Therapeutics Inc.,10.82,259031070.5,n/a,2019,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/tcrr
PCYO,Pure Cycle Corporation,10.88,258961386.2,n/a,n/a,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/pcyo
FMCI,Forum Merger II Corporation,10.09,258858950,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/fmci
MEET,"The Meet Group, Inc.",3.42,258153529,n/a,n/a,Consumer Services,Advertising,https://www.nasdaq.com/symbol/meet
ZYXI,"Zynex, Inc.",8,257960184,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/zyxi
SIEN,"Sientra, Inc.",5.22,256905974.9,n/a,2014,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/sien
PDLB,PDL Community Bancorp,14.09,256831181.5,n/a,2017,Finance,Savings Institutions,https://www.nasdaq.com/symbol/pdlb
LLNW,"Limelight Networks, Inc.",2.21,256804413.3,n/a,2007,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/llnw
PKBK,"Parke Bancorp, Inc.",23.82,256302318.7,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/pkbk
UROV,Urovant Sciences Ltd.,8.45,256292150.4,n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/urov
HABT,"The Habit Restaurants, Inc.",9.79,255611535.1,n/a,2014,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/habt
PLSE,"Pulse Biosciences, Inc",12.32,255152201.9,n/a,2016,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/plse
LACQ,Leisure Acquisition Corp.,10.2,255000000,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/lacq
VTWV,Vanguard Russell 2000 Value ETF,104.07,254971500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vtwv
CMBM,Cambium Networks Corporation,9.95,254797311.5,n/a,2019,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/cmbm
HOFT,Hooker Furniture Corporation,21.54,254543112.7,n/a,n/a,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/hoft
ALLT,Allot Ltd.,7.47,254255583.2,n/a,2006,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/allt
PTF,Invesco DWA Technology Momentum ETF,76.8801,253704330,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ptf
NERV,"Minerva Neurosciences, Inc",6.5,253665561.5,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/nerv
XENE,Xenon Pharmaceuticals Inc.,9.84,253606310.2,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/xene
FDBC,"Fidelity D & D Bancorp, Inc.",66.99,253287515.3,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/fdbc
BBCP,"Concrete Pumping Holdings, Inc. ",4.35,253168782,n/a,2017,Basic Industries,Engineering & Construction,https://www.nasdaq.com/symbol/bbcp
STRO,"Sutro Biopharma, Inc.",11.03,252867614.2,n/a,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/stro
ATLO,Ames National Corporation,27.38,252775500.4,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/atlo
CDXC,ChromaDex Corporation,4.55,252624112.7,n/a,n/a,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/cdxc
KNSA,"Kiniksa Pharmaceuticals, Ltd.",13.28,252478483.5,n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/knsa
BPRAP,Brookfield Property REIT Inc.,25.23,252300000,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/bprap
LCAHU,"Landcadia Holdings II, Inc.",10.05,251250000,n/a,2019,Finance,Business Services,https://www.nasdaq.com/symbol/lcahu
IOTS,Adesto Technologies Corporation,8.45,251134304.2,n/a,2015,Technology,Semiconductors,https://www.nasdaq.com/symbol/iots
MRKR,"Marker Therapeutics, Inc.",5.5,250164656.5,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mrkr
CVGI,"Commercial Vehicle Group, Inc.",8,250063536,n/a,2004,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/cvgi
CHMA,"Chiasma, Inc.",7.86,249695811.9,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/chma
CLLS,Cellectis S.A.,15.1,249576605.2,16528252,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/clls
HYZD,WisdomTree Interest Rate Hedged High Yield Bond Fund,23.3,249310000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/hyzd
NRIM,Northrim BanCorp Inc,36.31,248727276.2,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/nrim
BWMC,Boxwood Merger Corp.,9.84,248460000,n/a,2019,Finance,Business Services,https://www.nasdaq.com/symbol/bwmc
PNRG,PrimeEnergy Resources Corporation,122.2,247595285.6,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pnrg
SNDX,"Syndax Pharmaceuticals, Inc.",9.06,245487757.7,n/a,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sndx
CRSA,Crescent Acquisition Corp,9.8,245000000,n/a,2019,Finance,Business Services,https://www.nasdaq.com/symbol/crsa
WNEB,"Western New England Bancorp, Inc.",9.08,244737135.3,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/wneb
CNST,"Constellation Pharmaceuticals, Inc.",9.47,244394458.6,n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cnst
CNCE,"Concert Pharmaceuticals, Inc.",10.27,244387877.8,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cnce
OCSI,Oaktree Strategic Income Corporation,8.25,243100836,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ocsi
SPNE,SeaSpine Holdings Corporation,12.84,242644798.8,n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/spne
VALU,"Value Line, Inc.",25.05,242258575.1,n/a,1983,Finance,Investment Managers,https://www.nasdaq.com/symbol/valu
ISDX,Invesco RAFI Strategic Developed ex-US ETF,25.02,241443025,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/isdx
OPTN,"OptiNose, Inc.",5.85,241396868.7,n/a,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/optn
EVLO,"Evelo Biosciences, Inc.",7.51,240647263.3,n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/evlo
EGAN,eGain Corporation,7.93,240423801.8,n/a,1999,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/egan
ORRF,Orrstown Financial Services Inc,21.22,240415406.4,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/orrf
KIN,"Kindred Biosciences, Inc.",6.12,238711101.8,n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kin
SGC,"Superior Group of Companies, Inc.",15.63,238274536,n/a,n/a,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/sgc
FVCB,"FVCBankcorp, Inc.",17.18,237767283,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/fvcb
KMDA,Kamada Ltd.,5.9,237740960.2,n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kmda
ENLV,Enlivex Therapeutics Ltd.,23.485,237520408.9,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/enlv
DSKE,"Daseke, Inc.",3.67,237008978,n/a,2015,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/dske
ISTR,Investar Holding Corporation,23.62,236948517.8,n/a,2014,Finance,Major Banks,https://www.nasdaq.com/symbol/istr
HURC,"Hurco Companies, Inc.",34.95,236514933.2,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/hurc
MBTF,M B T Financial Corp,10.26,236357137.1,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mbtf
ADES,"Advanced Emissions Solutions, Inc.",12.67,236286593,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/ades
LCNB,LCNB Corporation,17.73,235964119.8,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/lcnb
SCOR,"comScore, Inc.",3.72,235446124.7,n/a,2018,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/scor
PTVCA,Protective Insurance Corporation,16,235075424,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/ptvca
ZYNE,"Zynerba Pharmaceuticals, Inc.",11.1,233932455.6,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/zyne
IMMR,Immersion Corporation,7.41,233813057.8,n/a,1999,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/immr
AOSL,Alpha and Omega Semiconductor Limited,9.6,233201395.2,n/a,2010,Technology,Semiconductors,https://www.nasdaq.com/symbol/aosl
PTVCB,Protective Insurance Corporation,15.87,233165436.2,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/ptvcb
SLMBP,SLM Corporation,58.2,232800000,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/slmbp
DWLD,Davis Select Worldwide ETF,23.85,232537500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dwld
WKHS,"Workhorse Group, Inc.",3.55,232363198.1,n/a,n/a,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/wkhs
CTSO,Cytosorbents Corporation,7.2,232193116.8,n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/ctso
EVFM,"Evofem Biosciences, Inc.",5,232030020,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/evfm
PIRS,"Pieris Pharmaceuticals, Inc.",4.71,232021745.1,n/a,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/pirs
NWPX,Northwest Pipe Company,23.83,231986360.7,n/a,1995,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/nwpx
ALCO,"Alico, Inc.",31.03,231795061.9,n/a,n/a,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/alco
CHMG,Chemung Financial Corp,47.31,230305080,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/chmg
STRS,Stratus Properties Inc.,28.1,229764848.5,n/a,n/a,Consumer Services,Homebuilding,https://www.nasdaq.com/symbol/strs
MRCC,Monroe Capital Corporation,11.23,229592453.7,n/a,2012,n/a,n/a,https://www.nasdaq.com/symbol/mrcc
GCBC,"Greene County Bancorp, Inc.",26.85,229240305.9,n/a,n/a,Finance,Banks,https://www.nasdaq.com/symbol/gcbc
DZSI,"DASAN Zhone Solutions, Inc.",10.71,228391885.3,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/dzsi
UNTY,"Unity Bancorp, Inc.",21.05,228134827,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/unty
LJPC,La Jolla Pharmaceutical Company,8.41,227900723,n/a,1994,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/ljpc
RGCO,RGC Resources Inc.,28.27,227443712.4,n/a,n/a,Public Utilities,Oil & Gas Production,https://www.nasdaq.com/symbol/rgco
PFBI,"Premier Financial Bancorp, Inc.",15.5,226864231,n/a,1996,Finance,Major Banks,https://www.nasdaq.com/symbol/pfbi
SILC,Silicom Ltd,29.85,226863641.7,n/a,n/a,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/silc
TSBK,"Timberland Bancorp, Inc.",27.14,226286779.3,n/a,n/a,Finance,Banks,https://www.nasdaq.com/symbol/tsbk
MSON,"MISONIX, Inc.",23.43,225891043.3,n/a,1992,Capital Goods,Medical Specialities,https://www.nasdaq.com/symbol/mson
UEPS,"Net 1 UEPS Technologies, Inc.",3.97,225559222.3,n/a,2005,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/ueps
PUI,Invesco DWA Utilities Momentum ETF,32.68,225492000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pui
NKSH,"National Bankshares, Inc.",34.6,225092860.4,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/nksh
WOOD,iShares S&P Global Timber & Forestry Index Fund,58.6,225024000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/wood
CELC,Celcuity Inc.,22.02,224804712.3,n/a,2017,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/celc
KLDO,"Kaleido Biosciences, Inc.",7.53,224452003.6,n/a,2019,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/kldo
CRNT,Ceragon Networks Ltd.,2.79,223595998.7,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/crnt
MPB,Mid Penn Bancorp,26.39,223323554.1,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mpb
USWS,"U.S. Well Services, Inc.",3.24,221560472.9,n/a,2017,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/usws
GFN,General Finance Corporation,7.3,221491643.3,n/a,n/a,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/gfn
MNCL,Monocle Acquisition Corporation,9.94,221463200,n/a,2019,Finance,Business Services,https://www.nasdaq.com/symbol/mncl
GALT,Galectin Therapeutics Inc.,3.95,221177923.5,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/galt
TIBR,Tiberius Acquisition Corporation,10.22,220368750,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tibr
APYX,Apyx Medical Corporation,6.48,219793726.8,n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/apyx
SLCT,"Select Bancorp, Inc.",11.33,218969075.1,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/slct
NWFL,Norwood Financial Corp.,34.8,218855634,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/nwfl
GEOS,Geospace Technologies Corporation,16.04,218661947.6,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/geos
BWFG,"Bankwell Financial Group, Inc.",27.7,218095146.7,n/a,2014,Finance,Major Banks,https://www.nasdaq.com/symbol/bwfg
FSBW,"FS Bancorp, Inc.",48.42,217528883.6,n/a,2012,Finance,Banks,https://www.nasdaq.com/symbol/fsbw
TIPT,Tiptree Inc.,6.3,217513976.4,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/tipt
RCKY,"Rocky Brands, Inc.",29.41,217453157.9,n/a,1993,Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/rcky
REPH,"Recro Pharma, Inc.",9.79,217153155,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/reph
GERN,Geron Corporation,1.16,216358614.5,n/a,1996,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/gern
ATEC,"Alphatec Holdings, Inc.",4.61,216012706.2,n/a,2006,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/atec
ORTX,Orchard Therapeutics plc,13.41,215948900.5,16103572,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/ortx
ADMA,ADMA Biologics Inc,3.63,215323635.8,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/adma
PICO,PICO Holdings Inc.,10.63,215255182.7,n/a,n/a,Finance,Real Estate,https://www.nasdaq.com/symbol/pico
FRBA,First Bank,11.48,214952071,n/a,2013,n/a,n/a,https://www.nasdaq.com/symbol/frba
PWOD,"Penns Woods Bancorp, Inc.",45.77,214766799.9,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/pwod
METC,"Ramaco Resources, Inc.",5.25,214370451.8,n/a,2017,Energy,Coal Mining,https://www.nasdaq.com/symbol/metc
MMDM,Modern Media Acquisition Corp.,10.75,214272429.3,n/a,2017,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/mmdm
CVLY,"Codorus Valley Bancorp, Inc",22.67,213936790,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/cvly
ACRX,"AcelRx Pharmaceuticals, Inc.",2.71,213857400.7,n/a,2011,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/acrx
IRMD,iRadimed Corporation,19.14,213549229.1,n/a,2014,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/irmd
BCBP,"BCB Bancorp, Inc. (NJ)",12.97,213499170,n/a,2005,Finance,Savings Institutions,https://www.nasdaq.com/symbol/bcbp
SBBX,SB One Bancorp,22.53,213480266.3,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sbbx
LAND,Gladstone Land Corporation,11.51,213312182.7,n/a,2013,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/land
CWCO,Consolidated Water Co. Ltd.,14.14,212387664.2,n/a,n/a,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/cwco
TCRD,"THL Credit, Inc.",6.64,211210949.9,n/a,2010,n/a,n/a,https://www.nasdaq.com/symbol/tcrd
ZAGG,ZAGG Inc,7.26,211025875.5,n/a,n/a,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/zagg
INBK,First Internet Bancorp,20.91,210792810.9,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/inbk
SOLY,"Soliton, Inc.",14.02,210435447.2,n/a,2019,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/soly
BFIN,BankFinancial Corporation,13.55,210264821.5,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/bfin
ATHX,"Athersys, Inc.",1.4,209686726.2,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/athx
DVAX,Dynavax Technologies Corporation,3.22,209515559.7,n/a,2004,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/dvax
PME,Pingtan Marine Enterprise Ltd.,2.65,209495890.5,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pme
CMCTP,CIM Commercial Trust Corporation,25.87,209048743.8,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cmctp
TRMD,TORM plc,8.3,208500780.8,n/a,n/a,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/trmd
MCRB,"Seres Therapeutics, Inc.",2.97,207642827.7,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mcrb
ITI,"Iteris, Inc.",5.13,207458569.7,n/a,n/a,Capital Goods,Telecommunications Equipment,https://www.nasdaq.com/symbol/iti
SHBI,Shore Bancshares Inc,16.19,206893175.7,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/shbi
ENFC,Entegra Financial Corp.,29.85,206638535.4,n/a,2014,Finance,Banks,https://www.nasdaq.com/symbol/enfc
DHXM,DHX Media Ltd.,1.53,206455698.5,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dhxm
MPVD,Mountain Province Diamonds Inc.,0.9823,206390210.2,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/mpvd
LQDT,"Liquidity Services, Inc.",6.16,206337811.7,n/a,2006,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/lqdt
SYBX,"Synlogic, Inc.",6.46,204972014.4,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sybx
CPLP,Capital Product Partners L.P.,11.23,204139838.4,n/a,2007,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/cplp
STIM,"Neuronetics, Inc.",11.15,204135593.8,n/a,2018,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/stim
IPLDP,Interstate Power and Light Company,25.49,203920000,n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/ipldp
INSU,Insurance Acquisition Corp.,9.85,203435330.1,n/a,2019,Finance,Business Services,https://www.nasdaq.com/symbol/insu
DUSA,Davis Select U.S. Equity ETF,24.19,203196000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dusa
REDU,RISE Education Cayman Ltd,8.7,202988869.8,23332054,2017,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/redu
BIB,ProShares Ultra Nasdaq Biotechnology,48.21,202482000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bib
CHSCP,CHS Inc,27.91,201852320.8,n/a,n/a,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/chscp
CCRC,"China Customer Relations Centers, Inc.",11.01,201808896,n/a,2015,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ccrc
YTRA,"Yatra Online, Inc.",4.4,200714043.2,n/a,n/a,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/ytra
CGEN,Compugen Ltd.,3.35,200672276.2,n/a,2000,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/cgen
ENZL,iShares MSCI New Zealand ETF,55.69,200484000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/enzl
IDEX,"Ideanomics, Inc.",1.84,199754004.6,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/idex
AGLE,"Aeglea BioTherapeutics, Inc.",6.91,199341773.7,n/a,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/agle
CLCT,"Collectors Universe, Inc.",21.77,199158186.2,n/a,1999,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/clct
LFAC,LF Capital Acquistion Corp.,10.161,197186906.3,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/lfac
PGJ,Invesco Golden Dragon China ETF,37.55,197137500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pgj
MVBF,MVB Financial Corp.,16.88,196497429.8,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mvbf
